"GroupID","Param","Value","GroupLevel"
"0X5746","InvestigatorLastName","Doe","Site"
"0X5746","site_status","Active","Site"
"0X5746","City","London","Site"
"0X5746","State","Greater London","Site"
"0X5746","Country","UK","Site"
"0X5746","site_active_dt","2012-02-01","Site"
"0X6740","studyid","AA-AA-000-0000","Site"
"0X6740","invid","0X6740","Site"
"0X6740","InvestigatorFirstName","John","Site"
"0X6740","InvestigatorLastName","Doe","Site"
"0X6740","site_status","Active","Site"
"0X6740","City","Kumamoto","Site"
"0X6740","State","Kumamoto Prefecture","Site"
"0X6740","Country","Japan","Site"
"0X6740","site_active_dt","2012-02-01","Site"
"0X4592","studyid","AA-AA-000-0000","Site"
"0X4592","invid","0X4592","Site"
"0X4592","InvestigatorFirstName","Fred","Site"
"0X4592","InvestigatorLastName","Smith","Site"
"0X4592","site_status","Active","Site"
"0X4592","City","Newtown Square","Site"
"0X4592","State","PA","Site"
"0X4592","Country","US","Site"
"0X4592","site_active_dt","2012-02-01","Site"
"0X1189","studyid","AA-AA-000-0000","Site"
"0X1189","invid","0X1189","Site"
"0X1189","InvestigatorFirstName","John","Site"
"0X1189","InvestigatorLastName","Deer","Site"
"0X1189","site_status","Active","Site"
"0X1189","City","Foster City","Site"
"0X1189","State","CA","Site"
"0X1189","Country","US","Site"
"0X1189","site_active_dt","2012-02-01","Site"
"0X4881","studyid","AA-AA-000-0000","Site"
"0X4881","invid","0X4881","Site"
"0X4881","InvestigatorFirstName","Joanne","Site"
"0X4881","InvestigatorLastName","Doe","Site"
"0X4881","site_status","Active","Site"
"0X4881","City","Foster City","Site"
"0X4881","State","CA","Site"
"0X4881","Country","US","Site"
"0X4881","site_active_dt","2012-02-01","Site"
"0X4662","studyid","AA-AA-000-0000","Site"
"0X4662","invid","0X4662","Site"
"0X4662","InvestigatorFirstName","John","Site"
"0X4662","InvestigatorLastName","Smith","Site"
"0X4662","site_status","Active","Site"
"0X4662","City","Tokyo","Site"
"0X4662","State","Kanto","Site"
"0X4662","Country","Japan","Site"
"0X4662","site_active_dt","2012-02-01","Site"
"0X1912","studyid","AA-AA-000-0000","Site"
"0X1912","invid","0X1912","Site"
"0X1912","InvestigatorFirstName","Joanne","Site"
"0X1912","InvestigatorLastName","Doe","Site"
"0X1912","site_status","Active","Site"
"0X1912","City","Milton Keynes","Site"
"0X1912","State","Buckinghamshire","Site"
"0X1912","Country","UK","Site"
"0X1912","site_active_dt","2012-02-01","Site"
"0X7434","studyid","AA-AA-000-0000","Site"
"0X7434","invid","0X7434","Site"
"0X7434","InvestigatorFirstName","Joanne","Site"
"0X7434","InvestigatorLastName","Deer","Site"
"0X7434","site_status","Active","Site"
"0X7434","City","Milton Keynes","Site"
"0X7434","State","Buckinghamshire","Site"
"0X7434","Country","UK","Site"
"0X7434","site_active_dt","2012-02-01","Site"
"0X2717","studyid","AA-AA-000-0000","Site"
"0X2717","invid","0X2717","Site"
"0X2717","InvestigatorFirstName","Fred","Site"
"0X2717","InvestigatorLastName","Doe","Site"
"0X2717","site_status","Active","Site"
"0X2717","City","Foster City","Site"
"0X2717","State","CA","Site"
"0X2717","Country","US","Site"
"0X2717","site_active_dt","2012-02-01","Site"
"0X847","studyid","AA-AA-000-0000","Site"
"0X847","invid","0X847","Site"
"0X847","InvestigatorFirstName","Fred","Site"
"0X847","InvestigatorLastName","Smith","Site"
"0X847","site_status","Active","Site"
"0X847","City","London","Site"
"0X847","State","Greater London","Site"
"0X847","Country","UK","Site"
"0X847","site_active_dt","2012-02-01","Site"
"0X6974","studyid","AA-AA-000-0000","Site"
"0X6974","invid","0X6974","Site"
"0X6974","InvestigatorFirstName","Joanne","Site"
"0X6974","InvestigatorLastName","Smith","Site"
"0X6974","site_status","Active","Site"
"0X6974","City","Newtown Square","Site"
"0X6974","State","PA","Site"
"0X6974","Country","US","Site"
"0X6974","site_active_dt","2012-02-01","Site"
"0X4151","studyid","AA-AA-000-0000","Site"
"0X4151","invid","0X4151","Site"
"0X4151","InvestigatorFirstName","Fred","Site"
"0X4151","InvestigatorLastName","Deer","Site"
"0X4151","site_status","Active","Site"
"0X4151","City","Newtown Square","Site"
"0X4151","State","PA","Site"
"0X4151","Country","US","Site"
"0X4151","site_active_dt","2012-02-01","Site"
"0X1895","studyid","AA-AA-000-0000","Site"
"0X1895","invid","0X1895","Site"
"0X1895","InvestigatorFirstName","John","Site"
"0X1895","InvestigatorLastName","Deer","Site"
"0X1895","site_status","Active","Site"
"0X1895","City","Milton Keynes","Site"
"0X1895","State","Buckinghamshire","Site"
"0X1895","Country","UK","Site"
"0X1895","site_active_dt","2012-02-01","Site"
"0X1783","studyid","AA-AA-000-0000","Site"
"0X1783","invid","0X1783","Site"
"0X1783","InvestigatorFirstName","John","Site"
"0X1783","InvestigatorLastName","Doe","Site"
"0X1783","site_status","Active","Site"
"0X1783","City","Tokyo","Site"
"0X1783","State","Kanto","Site"
"0X1783","Country","Japan","Site"
"0X1783","site_active_dt","2012-02-01","Site"
"0X7328","studyid","AA-AA-000-0000","Site"
"0X7328","invid","0X7328","Site"
"0X7328","InvestigatorFirstName","John","Site"
"0X7328","InvestigatorLastName","Deer","Site"
"0X7328","site_status","Active","Site"
"0X7328","City","Tokyo","Site"
"0X7328","State","Kanto","Site"
"0X7328","Country","Japan","Site"
"0X7328","site_active_dt","2012-02-01","Site"
"0X2924","studyid","AA-AA-000-0000","Site"
"0X2924","invid","0X2924","Site"
"0X2924","InvestigatorFirstName","John","Site"
"0X2924","InvestigatorLastName","Smith","Site"
"0X2924","site_status","Active","Site"
"0X2924","City","Foster City","Site"
"0X2924","State","CA","Site"
"0X2924","Country","US","Site"
"0X2924","site_active_dt","2012-02-01","Site"
"0X7341","studyid","AA-AA-000-0000","Site"
"0X7341","invid","0X7341","Site"
"0X7341","InvestigatorFirstName","Fred","Site"
"0X7341","InvestigatorLastName","Smith","Site"
"0X7341","site_status","Active","Site"
"0X7341","City","Kumamoto","Site"
"0X7341","State","Kumamoto Prefecture","Site"
"0X7341","Country","Japan","Site"
"0X7341","site_active_dt","2012-02-01","Site"
"0X8334","studyid","AA-AA-000-0000","Site"
"0X8334","invid","0X8334","Site"
"0X8334","InvestigatorFirstName","Joanne","Site"
"0X8334","InvestigatorLastName","Doe","Site"
"0X8334","site_status","Active","Site"
"0X8334","City","Foster City","Site"
"0X8334","State","CA","Site"
"0X8334","Country","US","Site"
"0X8334","site_active_dt","2012-02-01","Site"
"0X3979","studyid","AA-AA-000-0000","Site"
"0X3979","invid","0X3979","Site"
"0X3979","InvestigatorFirstName","Fred","Site"
"0X3979","InvestigatorLastName","Smith","Site"
"0X3979","site_status","Active","Site"
"0X3979","City","Milton Keynes","Site"
"0X3979","State","Buckinghamshire","Site"
"0X3979","Country","UK","Site"
"0X3979","site_active_dt","2012-02-01","Site"
"0X350","studyid","AA-AA-000-0000","Site"
"0X350","invid","0X350","Site"
"0X350","InvestigatorFirstName","Fred","Site"
"0X350","InvestigatorLastName","Deer","Site"
"0X350","site_status","Active","Site"
"0X350","City","Newtown Square","Site"
"0X350","State","PA","Site"
"0X350","Country","US","Site"
"0X350","site_active_dt","2012-02-01","Site"
"0X6758","studyid","AA-AA-000-0000","Site"
"0X6758","invid","0X6758","Site"
"0X6758","InvestigatorFirstName","Fred","Site"
"0X6758","InvestigatorLastName","Deer","Site"
"0X6758","site_status","Active","Site"
"0X6758","City","London","Site"
"0X6758","State","Greater London","Site"
"0X6758","Country","UK","Site"
"0X6758","site_active_dt","2012-02-01","Site"
"0X1146","studyid","AA-AA-000-0000","Site"
"0X1146","invid","0X1146","Site"
"0X1146","InvestigatorFirstName","John","Site"
"0X1146","InvestigatorLastName","Smith","Site"
"0X1146","site_status","Active","Site"
"0X1146","City","London","Site"
"0X1146","State","Greater London","Site"
"0X1146","Country","UK","Site"
"0X1146","site_active_dt","2012-02-01","Site"
"0X111","studyid","AA-AA-000-0000","Site"
"0X111","invid","0X111","Site"
"0X111","InvestigatorFirstName","Joanne","Site"
"0X111","InvestigatorLastName","Smith","Site"
"0X111","site_status","Active","Site"
"0X111","City","Foster City","Site"
"0X111","State","CA","Site"
"0X111","Country","US","Site"
"0X111","site_active_dt","2012-02-01","Site"
"0X6457","studyid","AA-AA-000-0000","Site"
"0X6457","invid","0X6457","Site"
"0X6457","InvestigatorFirstName","Fred","Site"
"0X6457","InvestigatorLastName","Smith","Site"
"0X6457","site_status","Active","Site"
"0X6457","City","Kumamoto","Site"
"0X6457","State","Kumamoto Prefecture","Site"
"0X6457","Country","Japan","Site"
"0X6457","site_active_dt","2012-02-01","Site"
"0X9460","studyid","AA-AA-000-0000","Site"
"0X9460","invid","0X9460","Site"
"0X9460","InvestigatorFirstName","Fred","Site"
"0X9460","InvestigatorLastName","Doe","Site"
"0X9460","site_status","Active","Site"
"0X9460","City","London","Site"
"0X9460","State","Greater London","Site"
"0X9460","Country","UK","Site"
"0X9460","site_active_dt","2012-03-01","Site"
"0X1568","studyid","AA-AA-000-0000","Site"
"0X1568","invid","0X1568","Site"
"0X1568","InvestigatorFirstName","Joanne","Site"
"0X1568","InvestigatorLastName","Doe","Site"
"0X1568","site_status","Active","Site"
"0X1568","City","Foster City","Site"
"0X1568","State","CA","Site"
"0X1568","Country","US","Site"
"0X1568","site_active_dt","2012-03-01","Site"
"0X8297","studyid","AA-AA-000-0000","Site"
"0X8297","invid","0X8297","Site"
"0X8297","InvestigatorFirstName","Joanne","Site"
"0X8297","InvestigatorLastName","Smith","Site"
"0X8297","site_status","Active","Site"
"0X8297","City","Newtown Square","Site"
"0X8297","State","PA","Site"
"0X8297","Country","US","Site"
"0X8297","site_active_dt","2012-03-01","Site"
"0X9069","studyid","AA-AA-000-0000","Site"
"0X9069","invid","0X9069","Site"
"0X9069","InvestigatorFirstName","Joanne","Site"
"0X9069","InvestigatorLastName","Deer","Site"
"0X9069","site_status","Active","Site"
"0X9069","City","Tokyo","Site"
"0X9069","State","Kanto","Site"
"0X9069","Country","Japan","Site"
"0X9069","site_active_dt","2012-03-01","Site"
"0X7252","studyid","AA-AA-000-0000","Site"
"0X7252","invid","0X7252","Site"
"0X7252","InvestigatorFirstName","Fred","Site"
"0X7252","InvestigatorLastName","Deer","Site"
"0X7252","site_status","Active","Site"
"0X7252","City","Tokyo","Site"
"0X7252","State","Kanto","Site"
"0X7252","Country","Japan","Site"
"0X7252","site_active_dt","2012-03-01","Site"
"0X6074","studyid","AA-AA-000-0000","Site"
"0X6074","invid","0X6074","Site"
"0X6074","InvestigatorFirstName","John","Site"
"0X6074","InvestigatorLastName","Deer","Site"
"0X6074","site_status","Active","Site"
"0X6074","City","Foster City","Site"
"0X6074","State","CA","Site"
"0X6074","Country","US","Site"
"0X6074","site_active_dt","2012-03-01","Site"
"0X5768","studyid","AA-AA-000-0000","Site"
"0X5768","invid","0X5768","Site"
"0X5768","InvestigatorFirstName","Fred","Site"
"0X5768","InvestigatorLastName","Deer","Site"
"0X5768","site_status","Active","Site"
"0X5768","City","Tokyo","Site"
"0X5768","State","Kanto","Site"
"0X5768","Country","Japan","Site"
"0X5768","site_active_dt","2012-03-01","Site"
"0X9627","studyid","AA-AA-000-0000","Site"
"0X9627","invid","0X9627","Site"
"0X9627","InvestigatorFirstName","John","Site"
"0X9627","InvestigatorLastName","Deer","Site"
"0X9627","site_status","Active","Site"
"0X9627","City","Tokyo","Site"
"0X9627","State","Kanto","Site"
"0X9627","Country","Japan","Site"
"0X9627","site_active_dt","2012-03-01","Site"
"0X7071","studyid","AA-AA-000-0000","Site"
"0X7071","invid","0X7071","Site"
"0X7071","InvestigatorFirstName","Joanne","Site"
"0X7071","InvestigatorLastName","Doe","Site"
"0X7071","site_status","Active","Site"
"0X7071","City","Foster City","Site"
"0X7071","State","CA","Site"
"0X7071","Country","US","Site"
"0X7071","site_active_dt","2012-03-01","Site"
"0X9320","studyid","AA-AA-000-0000","Site"
"0X9320","invid","0X9320","Site"
"0X9320","InvestigatorFirstName","John","Site"
"0X9320","InvestigatorLastName","Smith","Site"
"0X9320","site_status","Active","Site"
"0X9320","City","Foster City","Site"
"0X9320","State","CA","Site"
"0X9320","Country","US","Site"
"0X9320","site_active_dt","2012-03-01","Site"
"0X6137","studyid","AA-AA-000-0000","Site"
"0X6137","invid","0X6137","Site"
"0X6137","InvestigatorFirstName","Joanne","Site"
"0X6137","InvestigatorLastName","Smith","Site"
"0X6137","site_status","Active","Site"
"0X6137","City","Newtown Square","Site"
"0X6137","State","PA","Site"
"0X6137","Country","US","Site"
"0X6137","site_active_dt","2012-03-01","Site"
"0X3738","studyid","AA-AA-000-0000","Site"
"0X3738","invid","0X3738","Site"
"0X3738","InvestigatorFirstName","Fred","Site"
"0X3738","InvestigatorLastName","Smith","Site"
"0X3738","site_status","Active","Site"
"0X3738","City","Newtown Square","Site"
"0X3738","State","PA","Site"
"0X3738","Country","US","Site"
"0X3738","site_active_dt","2012-03-01","Site"
"0X3103","studyid","AA-AA-000-0000","Site"
"0X3103","invid","0X3103","Site"
"0X3103","InvestigatorFirstName","Fred","Site"
"0X3103","InvestigatorLastName","Smith","Site"
"0X3103","site_status","Active","Site"
"0X3103","City","London","Site"
"0X3103","State","Greater London","Site"
"0X3103","Country","UK","Site"
"0X3103","site_active_dt","2012-03-01","Site"
"0X6227","studyid","AA-AA-000-0000","Site"
"0X6227","invid","0X6227","Site"
"0X6227","InvestigatorFirstName","Fred","Site"
"0X6227","InvestigatorLastName","Smith","Site"
"0X6227","site_status","Active","Site"
"0X6227","City","London","Site"
"0X6227","State","Greater London","Site"
"0X6227","Country","UK","Site"
"0X6227","site_active_dt","2012-03-01","Site"
"0X5309","studyid","AA-AA-000-0000","Site"
"0X5309","invid","0X5309","Site"
"0X5309","InvestigatorFirstName","John","Site"
"0X5309","InvestigatorLastName","Smith","Site"
"0X5309","site_status","Active","Site"
"0X5309","City","Foster City","Site"
"0X5309","State","CA","Site"
"0X5309","Country","US","Site"
"0X5309","site_active_dt","2012-03-01","Site"
"0X3154","studyid","AA-AA-000-0000","Site"
"0X3154","invid","0X3154","Site"
"0X3154","InvestigatorFirstName","John","Site"
"0X3154","InvestigatorLastName","Doe","Site"
"0X3154","site_status","Active","Site"
"0X3154","City","Foster City","Site"
"0X3154","State","CA","Site"
"0X3154","Country","US","Site"
"0X3154","site_active_dt","2012-03-01","Site"
"0X8736","studyid","AA-AA-000-0000","Site"
"0X8736","invid","0X8736","Site"
"0X8736","InvestigatorFirstName","Joanne","Site"
"0X8736","InvestigatorLastName","Deer","Site"
"0X8736","site_status","Active","Site"
"0X8736","City","London","Site"
"0X8736","State","Greater London","Site"
"0X8736","Country","UK","Site"
"0X8736","site_active_dt","2012-03-01","Site"
"0X3213","studyid","AA-AA-000-0000","Site"
"0X3213","invid","0X3213","Site"
"0X3213","InvestigatorFirstName","John","Site"
"0X3213","InvestigatorLastName","Deer","Site"
"0X3213","site_status","Active","Site"
"0X3213","City","Foster City","Site"
"0X3213","State","CA","Site"
"0X3213","Country","US","Site"
"0X3213","site_active_dt","2012-03-01","Site"
"0X3943","studyid","AA-AA-000-0000","Site"
"0X3943","invid","0X3943","Site"
"0X3943","InvestigatorFirstName","John","Site"
"0X3943","InvestigatorLastName","Smith","Site"
"0X3943","site_status","Active","Site"
"0X3943","City","Kumamoto","Site"
"0X3943","State","Kumamoto Prefecture","Site"
"0X3943","Country","Japan","Site"
"0X3943","site_active_dt","2012-03-01","Site"
"0X870","studyid","AA-AA-000-0000","Site"
"0X870","invid","0X870","Site"
"0X870","InvestigatorFirstName","Fred","Site"
"0X870","InvestigatorLastName","Doe","Site"
"0X870","site_status","Active","Site"
"0X870","City","Milton Keynes","Site"
"0X870","State","Buckinghamshire","Site"
"0X870","Country","UK","Site"
"0X870","site_active_dt","2012-03-01","Site"
"0X421","studyid","AA-AA-000-0000","Site"
"0X421","invid","0X421","Site"
"0X421","InvestigatorFirstName","John","Site"
"0X421","InvestigatorLastName","Doe","Site"
"0X421","site_status","Active","Site"
"0X421","City","Tokyo","Site"
"0X421","State","Kanto","Site"
"0X421","Country","Japan","Site"
"0X421","site_active_dt","2012-03-01","Site"
"0X5550","studyid","AA-AA-000-0000","Site"
"0X5550","invid","0X5550","Site"
"0X5550","InvestigatorFirstName","John","Site"
"0X5550","InvestigatorLastName","Deer","Site"
"0X5550","site_status","Active","Site"
"0X5550","City","Newtown Square","Site"
"0X5550","State","PA","Site"
"0X5550","Country","US","Site"
"0X5550","site_active_dt","2012-03-01","Site"
"0X3191","studyid","AA-AA-000-0000","Site"
"0X3191","invid","0X3191","Site"
"0X3191","InvestigatorFirstName","Fred","Site"
"0X3191","InvestigatorLastName","Doe","Site"
"0X3191","site_status","Active","Site"
"0X3191","City","London","Site"
"0X3191","State","Greater London","Site"
"0X3191","Country","UK","Site"
"0X3191","site_active_dt","2012-03-01","Site"
"0X4792","studyid","AA-AA-000-0000","Site"
"0X4792","invid","0X4792","Site"
"0X4792","InvestigatorFirstName","John","Site"
"0X4792","InvestigatorLastName","Smith","Site"
"0X4792","site_status","Active","Site"
"0X4792","City","Tokyo","Site"
"0X4792","State","Kanto","Site"
"0X4792","Country","Japan","Site"
"0X4792","site_active_dt","2012-03-01","Site"
"0X4135","studyid","AA-AA-000-0000","Site"
"0X4135","invid","0X4135","Site"
"0X4135","InvestigatorFirstName","Joanne","Site"
"0X4135","InvestigatorLastName","Smith","Site"
"0X4135","site_status","Active","Site"
"0X4135","City","Kumamoto","Site"
"0X4135","State","Kumamoto Prefecture","Site"
"0X4135","Country","Japan","Site"
"0X4135","site_active_dt","2012-03-01","Site"
"0X8218","studyid","AA-AA-000-0000","Site"
"0X8218","invid","0X8218","Site"
"0X8218","InvestigatorFirstName","Joanne","Site"
"0X8218","InvestigatorLastName","Deer","Site"
"0X8218","site_status","Active","Site"
"0X8218","City","Newtown Square","Site"
"0X8218","State","PA","Site"
"0X8218","Country","US","Site"
"0X8218","site_active_dt","2012-03-01","Site"
"0X1712","studyid","AA-AA-000-0000","Site"
"0X1712","invid","0X1712","Site"
"0X1712","InvestigatorFirstName","John","Site"
"0X1712","InvestigatorLastName","Smith","Site"
"0X1712","site_status","Active","Site"
"0X1712","City","Foster City","Site"
"0X1712","State","CA","Site"
"0X1712","Country","US","Site"
"0X1712","site_active_dt","2012-03-01","Site"
"0X7265","studyid","AA-AA-000-0000","Site"
"0X7265","invid","0X7265","Site"
"0X7265","InvestigatorFirstName","Joanne","Site"
"0X7265","InvestigatorLastName","Doe","Site"
"0X7265","site_status","Active","Site"
"0X7265","City","Tokyo","Site"
"0X7265","State","Kanto","Site"
"0X7265","Country","Japan","Site"
"0X7265","site_active_dt","2012-03-01","Site"
"0X7696","studyid","AA-AA-000-0000","Site"
"0X7696","invid","0X7696","Site"
"0X7696","InvestigatorFirstName","Joanne","Site"
"0X7696","InvestigatorLastName","Deer","Site"
"0X7696","site_status","Active","Site"
"0X7696","City","Newtown Square","Site"
"0X7696","State","PA","Site"
"0X7696","Country","US","Site"
"0X7696","site_active_dt","2012-03-01","Site"
"0X6962","studyid","AA-AA-000-0000","Site"
"0X6962","invid","0X6962","Site"
"0X6962","InvestigatorFirstName","John","Site"
"0X6962","InvestigatorLastName","Smith","Site"
"0X6962","site_status","Active","Site"
"0X6962","City","London","Site"
"0X6962","State","Greater London","Site"
"0X6962","Country","UK","Site"
"0X6962","site_active_dt","2012-03-01","Site"
"0X8593","studyid","AA-AA-000-0000","Site"
"0X8593","invid","0X8593","Site"
"0X8593","InvestigatorFirstName","Fred","Site"
"0X8593","InvestigatorLastName","Doe","Site"
"0X8593","site_status","Active","Site"
"0X8593","City","Foster City","Site"
"0X8593","State","CA","Site"
"0X8593","Country","US","Site"
"0X8593","site_active_dt","2012-03-01","Site"
"0X9880","studyid","AA-AA-000-0000","Site"
"0X9880","invid","0X9880","Site"
"0X9880","InvestigatorFirstName","Fred","Site"
"0X9880","InvestigatorLastName","Deer","Site"
"0X9880","site_status","Active","Site"
"0X9880","City","Foster City","Site"
"0X9880","State","CA","Site"
"0X9880","Country","US","Site"
"0X9880","site_active_dt","2012-03-01","Site"
"0X1887","studyid","AA-AA-000-0000","Site"
"0X1887","invid","0X1887","Site"
"0X1887","InvestigatorFirstName","Fred","Site"
"0X1887","InvestigatorLastName","Smith","Site"
"0X1887","site_status","Active","Site"
"0X1887","City","Newtown Square","Site"
"0X1887","State","PA","Site"
"0X1887","Country","US","Site"
"0X1887","site_active_dt","2012-03-01","Site"
"0X1339","studyid","AA-AA-000-0000","Site"
"0X1339","invid","0X1339","Site"
"0X1339","InvestigatorFirstName","Joanne","Site"
"0X1339","InvestigatorLastName","Deer","Site"
"0X1339","site_status","Active","Site"
"0X1339","City","Kumamoto","Site"
"0X1339","State","Kumamoto Prefecture","Site"
"0X1339","Country","Japan","Site"
"0X1339","site_active_dt","2012-03-01","Site"
"0X295","studyid","AA-AA-000-0000","Site"
"0X295","invid","0X295","Site"
"0X295","InvestigatorFirstName","Fred","Site"
"0X295","InvestigatorLastName","Deer","Site"
"0X295","site_status","Active","Site"
"0X295","City","Tokyo","Site"
"0X295","State","Kanto","Site"
"0X295","Country","Japan","Site"
"0X295","site_active_dt","2012-03-01","Site"
"0X3309","studyid","AA-AA-000-0000","Site"
"0X3309","invid","0X3309","Site"
"0X3309","InvestigatorFirstName","Joanne","Site"
"0X3309","InvestigatorLastName","Smith","Site"
"0X3309","site_status","Active","Site"
"0X3309","City","Foster City","Site"
"0X3309","State","CA","Site"
"0X3309","Country","US","Site"
"0X3309","site_active_dt","2012-03-01","Site"
"0X1892","studyid","AA-AA-000-0000","Site"
"0X1892","invid","0X1892","Site"
"0X1892","InvestigatorFirstName","Joanne","Site"
"0X1892","InvestigatorLastName","Deer","Site"
"0X1892","site_status","Active","Site"
"0X1892","City","Kumamoto","Site"
"0X1892","State","Kumamoto Prefecture","Site"
"0X1892","Country","Japan","Site"
"0X1892","site_active_dt","2012-03-01","Site"
"0X4134","studyid","AA-AA-000-0000","Site"
"0X4134","invid","0X4134","Site"
"0X4134","InvestigatorFirstName","Joanne","Site"
"0X4134","InvestigatorLastName","Deer","Site"
"0X4134","site_status","Active","Site"
"0X4134","City","Foster City","Site"
"0X4134","State","CA","Site"
"0X4134","Country","US","Site"
"0X4134","site_active_dt","2012-03-01","Site"
"0X2761","studyid","AA-AA-000-0000","Site"
"0X2761","invid","0X2761","Site"
"0X2761","InvestigatorFirstName","Fred","Site"
"0X2761","InvestigatorLastName","Deer","Site"
"0X2761","site_status","Active","Site"
"0X2761","City","Newtown Square","Site"
"0X2761","State","PA","Site"
"0X2761","Country","US","Site"
"0X2761","site_active_dt","2012-03-01","Site"
"0X8888","studyid","AA-AA-000-0000","Site"
"0X8888","invid","0X8888","Site"
"0X8888","InvestigatorFirstName","Fred","Site"
"0X8888","InvestigatorLastName","Deer","Site"
"0X8888","site_status","Active","Site"
"0X8888","City","Newtown Square","Site"
"0X8888","State","PA","Site"
"0X8888","Country","US","Site"
"0X8888","site_active_dt","2012-03-01","Site"
"0X3268","studyid","AA-AA-000-0000","Site"
"0X3268","invid","0X3268","Site"
"0X3268","InvestigatorFirstName","Fred","Site"
"0X3268","InvestigatorLastName","Deer","Site"
"0X3268","site_status","Active","Site"
"0X3268","City","Kumamoto","Site"
"0X3268","State","Kumamoto Prefecture","Site"
"0X3268","Country","Japan","Site"
"0X3268","site_active_dt","2012-03-01","Site"
"0X6158","studyid","AA-AA-000-0000","Site"
"0X6158","invid","0X6158","Site"
"0X6158","InvestigatorFirstName","Fred","Site"
"0X6158","InvestigatorLastName","Doe","Site"
"0X6158","site_status","Active","Site"
"0X6158","City","Foster City","Site"
"0X6158","State","CA","Site"
"0X6158","Country","US","Site"
"0X6158","site_active_dt","2012-03-01","Site"
"0X4197","studyid","AA-AA-000-0000","Site"
"0X4197","invid","0X4197","Site"
"0X4197","InvestigatorFirstName","John","Site"
"0X4197","InvestigatorLastName","Smith","Site"
"0X4197","site_status","Active","Site"
"0X4197","City","Milton Keynes","Site"
"0X4197","State","Buckinghamshire","Site"
"0X4197","Country","UK","Site"
"0X4197","site_active_dt","2012-03-01","Site"
"0X5743","studyid","AA-AA-000-0000","Site"
"0X5743","invid","0X5743","Site"
"0X5743","InvestigatorFirstName","Joanne","Site"
"0X5743","InvestigatorLastName","Doe","Site"
"0X5743","site_status","Active","Site"
"0X5743","City","Foster City","Site"
"0X5743","State","CA","Site"
"0X5743","Country","US","Site"
"0X5743","site_active_dt","2012-03-01","Site"
"0X5693","studyid","AA-AA-000-0000","Site"
"0X5693","invid","0X5693","Site"
"0X5693","InvestigatorFirstName","John","Site"
"0X5693","InvestigatorLastName","Doe","Site"
"0X5693","site_status","Active","Site"
"0X5693","City","Tokyo","Site"
"0X5693","State","Kanto","Site"
"0X5693","Country","Japan","Site"
"0X5693","site_active_dt","2012-03-01","Site"
"0X3941","studyid","AA-AA-000-0000","Site"
"0X3941","invid","0X3941","Site"
"0X3941","InvestigatorFirstName","Joanne","Site"
"0X3941","InvestigatorLastName","Doe","Site"
"0X3941","site_status","Active","Site"
"0X3941","City","London","Site"
"0X3941","State","Greater London","Site"
"0X3941","Country","UK","Site"
"0X3941","site_active_dt","2012-03-01","Site"
"0X5825","studyid","AA-AA-000-0000","Site"
"0X5825","invid","0X5825","Site"
"0X5825","InvestigatorFirstName","Fred","Site"
"0X5825","InvestigatorLastName","Doe","Site"
"0X5825","site_status","Active","Site"
"0X5825","City","Milton Keynes","Site"
"0X5825","State","Buckinghamshire","Site"
"0X5825","Country","UK","Site"
"0X5825","site_active_dt","2012-03-01","Site"
"0X7916","studyid","AA-AA-000-0000","Site"
"0X7916","invid","0X7916","Site"
"0X7916","InvestigatorFirstName","John","Site"
"0X7916","InvestigatorLastName","Doe","Site"
"0X7916","site_status","Active","Site"
"0X7916","City","Newtown Square","Site"
"0X7916","State","PA","Site"
"0X7916","Country","US","Site"
"0X7916","site_active_dt","2012-03-01","Site"
"0X906","studyid","AA-AA-000-0000","Site"
"0X906","invid","0X906","Site"
"0X906","InvestigatorFirstName","Fred","Site"
"0X906","InvestigatorLastName","Deer","Site"
"0X906","site_status","Active","Site"
"0X906","City","Newtown Square","Site"
"0X906","State","PA","Site"
"0X906","Country","US","Site"
"0X906","site_active_dt","2012-03-01","Site"
"0X6817","studyid","AA-AA-000-0000","Site"
"0X6817","invid","0X6817","Site"
"0X6817","InvestigatorFirstName","Joanne","Site"
"0X6817","InvestigatorLastName","Smith","Site"
"0X6817","site_status","Active","Site"
"0X6817","City","Tokyo","Site"
"0X6817","State","Kanto","Site"
"0X6817","Country","Japan","Site"
"0X6817","site_active_dt","2012-03-01","Site"
"0X9824","studyid","AA-AA-000-0000","Site"
"0X9824","invid","0X9824","Site"
"0X9824","InvestigatorFirstName","John","Site"
"0X9824","InvestigatorLastName","Deer","Site"
"0X9824","site_status","Active","Site"
"0X9824","City","Tokyo","Site"
"0X9824","State","Kanto","Site"
"0X9824","Country","Japan","Site"
"0X9824","site_active_dt","2012-03-01","Site"
"0X4353","studyid","AA-AA-000-0000","Site"
"0X4353","invid","0X4353","Site"
"0X4353","InvestigatorFirstName","John","Site"
"0X4353","InvestigatorLastName","Doe","Site"
"0X4353","site_status","Active","Site"
"0X4353","City","Newtown Square","Site"
"0X4353","State","PA","Site"
"0X4353","Country","US","Site"
"0X4353","site_active_dt","2012-03-01","Site"
"0X2903","studyid","AA-AA-000-0000","Site"
"0X2903","invid","0X2903","Site"
"0X2903","InvestigatorFirstName","Fred","Site"
"0X2903","InvestigatorLastName","Deer","Site"
"0X2903","site_status","Active","Site"
"0X2903","City","London","Site"
"0X2903","State","Greater London","Site"
"0X2903","Country","UK","Site"
"0X2903","site_active_dt","2012-03-01","Site"
